label,tn,fp,fn,tp,acc,pre,recall,auc,f1,mcc
Antibacterial_055,63.0,88.0,27.0,438.0,0.8133,0.8327,0.9419,0.8192,0.884,0.4374
MammalianCells_055,289.0,88.0,84.0,155.0,0.7208,0.6379,0.6485,0.7811,0.6432,0.4139
Antifungal_055,346.0,66.0,107.0,97.0,0.7192,0.5951,0.4755,0.7419,0.5286,0.3364
Antiviral_055,498.0,10.0,79.0,29.0,0.8555,0.7436,0.2685,0.8122,0.3946,0.3885
Anticancer_055,531.0,7.0,72.0,6.0,0.8718,0.4615,0.0769,0.7345,0.1319,0.1479
macro_055,,,,,0.7961,0.6542,0.4823,0.7778,0.5164,0.3448
Antibacterial_055,42.0,100.0,14.0,460.0,0.8149,0.8214,0.9705,0.8354,0.8897,0.39
MammalianCells_055,237.0,144.0,54.0,181.0,0.6786,0.5569,0.7702,0.7781,0.6464,0.3817
Antifungal_055,346.0,77.0,105.0,88.0,0.7045,0.5333,0.456,0.7192,0.4916,0.2869
Antiviral_055,492.0,25.0,53.0,46.0,0.8734,0.6479,0.4646,0.8702,0.5412,0.4788
Anticancer_055,540.0,4.0,65.0,7.0,0.888,0.6364,0.0972,0.7002,0.1687,0.218
macro_055,,,,,0.7919,0.6392,0.5517,0.7806,0.5475,0.3511
Antibacterial_055,68.0,80.0,22.0,446.0,0.8344,0.8479,0.953,0.8357,0.8974,0.4989
MammalianCells_055,229.0,123.0,70.0,194.0,0.6867,0.612,0.7348,0.7781,0.6678,0.3816
Antifungal_055,373.0,49.0,108.0,86.0,0.7451,0.637,0.4433,0.7478,0.5228,0.3674
Antiviral_055,488.0,28.0,58.0,42.0,0.8604,0.6,0.42,0.8124,0.4941,0.425
Anticancer_055,519.0,9.0,71.0,17.0,0.8701,0.6538,0.1932,0.7448,0.2982,0.3065
macro_055,,,,,0.7994,0.6702,0.5489,0.7838,0.5761,0.3959
Antibacterial_055,53.0,81.0,38.0,444.0,0.8068,0.8457,0.9212,0.819,0.8818,0.3682
MammalianCells_055,294.0,78.0,122.0,122.0,0.6753,0.61,0.5,0.7071,0.5495,0.3032
Antifungal_055,321.0,82.0,109.0,104.0,0.6899,0.5591,0.4883,0.6712,0.5213,0.295
Antiviral_055,516.0,19.0,59.0,22.0,0.8734,0.5366,0.2716,0.7948,0.3607,0.3201
Anticancer_055,530.0,3.0,76.0,7.0,0.8718,0.7,0.0843,0.6624,0.1505,0.2127
macro_055,,,,,0.7834,0.6503,0.4531,0.7309,0.4928,0.2998
Antibacterial_055,61.0,80.0,34.0,441.0,0.8149,0.8464,0.9284,0.7961,0.8855,0.42
MammalianCells_055,253.0,109.0,73.0,181.0,0.7045,0.6241,0.7126,0.7626,0.6654,0.4058
Antifungal_055,302.0,116.0,105.0,93.0,0.6412,0.445,0.4697,0.6395,0.457,0.1896
Antiviral_055,518.0,10.0,62.0,26.0,0.8831,0.7222,0.2955,0.8151,0.4194,0.4125
Anticancer_055,537.0,7.0,59.0,13.0,0.8929,0.65,0.1806,0.7062,0.2826,0.304
macro_055,,,,,0.7873,0.6576,0.5173,0.7439,0.542,0.3464
Antibacterial_055,58.0,97.0,34.0,427.0,0.7873,0.8149,0.9262,0.8006,0.867,0.3658
MammalianCells_055,277.0,88.0,85.0,166.0,0.7192,0.6535,0.6614,0.7674,0.6574,0.4195
Antifungal_055,375.0,41.0,147.0,53.0,0.6948,0.5638,0.265,0.7011,0.3605,0.2167
Antiviral_055,476.0,36.0,53.0,51.0,0.8555,0.5862,0.4904,0.8323,0.534,0.4518
Anticancer_055,533.0,4.0,71.0,8.0,0.8782,0.6667,0.1013,0.7264,0.1758,0.227
macro_055,,,,,0.787,0.657,0.4889,0.7655,0.519,0.3362
Antibacterial_055,71.0,90.0,40.0,415.0,0.789,0.8218,0.9121,0.8169,0.8646,0.4036
MammalianCells_055,288.0,89.0,98.0,141.0,0.6964,0.613,0.59,0.757,0.6013,0.3565
Antifungal_055,387.0,55.0,102.0,72.0,0.7451,0.5669,0.4138,0.7044,0.4784,0.322
Antiviral_055,483.0,23.0,78.0,32.0,0.836,0.5818,0.2909,0.7961,0.3879,0.3297
Anticancer_055,527.0,6.0,80.0,3.0,0.8604,0.3333,0.0361,0.6994,0.0652,0.0708
macro_055,,,,,0.7854,0.5834,0.4486,0.7548,0.4795,0.2965
Antibacterial_055,93.0,57.0,49.0,417.0,0.8279,0.8797,0.8948,0.8396,0.8872,0.5247
MammalianCells_055,275.0,87.0,102.0,152.0,0.6932,0.636,0.5984,0.7557,0.6166,0.3617
Antifungal_055,366.0,43.0,138.0,69.0,0.7062,0.6161,0.3333,0.7123,0.4326,0.2795
Antiviral_055,504.0,17.0,55.0,40.0,0.8831,0.7018,0.4211,0.8612,0.5263,0.4841
Anticancer_055,515.0,9.0,78.0,14.0,0.8588,0.6087,0.1522,0.6983,0.2435,0.2538
macro_055,,,,,0.7938,0.6885,0.48,0.7734,0.5413,0.3808
Antibacterial_055,58.0,88.0,34.0,436.0,0.8019,0.8321,0.9277,0.8229,0.8773,0.3877
MammalianCells_055,265.0,93.0,110.0,148.0,0.6705,0.6141,0.5736,0.7355,0.5932,0.3173
Antifungal_055,342.0,61.0,130.0,83.0,0.6899,0.5764,0.3897,0.6867,0.465,0.2678
Antiviral_055,505.0,20.0,55.0,36.0,0.8782,0.6429,0.3956,0.8155,0.4898,0.4413
Anticancer_055,535.0,8.0,64.0,9.0,0.8831,0.5294,0.1233,0.7222,0.2,0.2142
macro_055,,,,,0.7847,0.639,0.482,0.7566,0.525,0.3257
Antibacterial_055,82.0,65.0,58.0,411.0,0.8003,0.8634,0.8763,0.821,0.8698,0.4416
MammalianCells_055,281.0,59.0,112.0,164.0,0.7224,0.7354,0.5942,0.798,0.6573,0.4353
Antifungal_055,364.0,41.0,159.0,52.0,0.6753,0.5591,0.2464,0.6797,0.3421,0.1925
Antiviral_055,495.0,20.0,66.0,35.0,0.8604,0.6364,0.3465,0.7977,0.4487,0.3995
Anticancer_055,510.0,12.0,85.0,9.0,0.8425,0.4286,0.0957,0.7071,0.1565,0.1442
macro_055,,,,,0.7802,0.6446,0.4319,0.7607,0.4949,0.3226
Antibacterial_056,79.0,72.0,51.0,414.0,0.8003,0.8519,0.8903,0.8067,0.8707,0.4359
MammalianCells_056,293.0,84.0,96.0,143.0,0.7078,0.63,0.5983,0.7743,0.6137,0.3793
Antifungal_056,362.0,50.0,119.0,85.0,0.7256,0.6296,0.4167,0.7304,0.5015,0.336
Antiviral_056,486.0,22.0,71.0,37.0,0.849,0.6271,0.3426,0.8241,0.4431,0.3867
Anticancer_056,534.0,4.0,69.0,9.0,0.8815,0.6923,0.1154,0.7343,0.1978,0.2498
macro_056,,,,,0.7929,0.6862,0.4727,0.774,0.5254,0.3575
Antibacterial_056,72.0,70.0,37.0,437.0,0.8263,0.8619,0.9219,0.8361,0.8909,0.4734
MammalianCells_056,252.0,129.0,56.0,179.0,0.6997,0.5812,0.7617,0.7778,0.6593,0.4111
Antifungal_056,380.0,43.0,141.0,52.0,0.7013,0.5474,0.2694,0.7145,0.3611,0.2155
Antiviral_056,504.0,13.0,71.0,28.0,0.8636,0.6829,0.2828,0.8458,0.4,0.3797
Anticancer_056,535.0,9.0,62.0,10.0,0.8847,0.5263,0.1389,0.6718,0.2198,0.2273
macro_056,,,,,0.7951,0.6399,0.475,0.7692,0.5062,0.3414
Antibacterial_056,86.0,62.0,40.0,428.0,0.8344,0.8735,0.9145,0.8421,0.8935,0.5249
MammalianCells_056,291.0,61.0,121.0,143.0,0.7045,0.701,0.5417,0.7752,0.6111,0.3873
Antifungal_056,370.0,52.0,107.0,87.0,0.7419,0.6259,0.4485,0.7365,0.5225,0.3614
Antiviral_056,493.0,23.0,67.0,33.0,0.8539,0.5893,0.33,0.8099,0.4231,0.3661
Anticancer_056,518.0,10.0,75.0,13.0,0.862,0.5652,0.1477,0.7395,0.2342,0.2377
macro_056,,,,,0.7994,0.671,0.4765,0.7806,0.5369,0.3755
Antibacterial_056,61.0,73.0,52.0,430.0,0.7971,0.8549,0.8921,0.8105,0.8731,0.3703
MammalianCells_056,258.0,114.0,91.0,153.0,0.6672,0.573,0.627,0.7126,0.5988,0.3164
Antifungal_056,366.0,37.0,151.0,62.0,0.6948,0.6263,0.2911,0.6812,0.3974,0.2581
Antiviral_056,505.0,30.0,53.0,28.0,0.8653,0.4828,0.3457,0.8053,0.4029,0.3351
Anticancer_056,526.0,7.0,67.0,16.0,0.8799,0.6957,0.1928,0.6911,0.3019,0.3235
macro_056,,,,,0.7808,0.6465,0.4697,0.7401,0.5148,0.3207
Antibacterial_056,60.0,81.0,29.0,446.0,0.8214,0.8463,0.9389,0.811,0.8902,0.4355
MammalianCells_056,246.0,116.0,73.0,181.0,0.6932,0.6094,0.7126,0.7593,0.657,0.3863
Antifungal_056,334.0,84.0,117.0,81.0,0.6737,0.4909,0.4091,0.6456,0.4463,0.2195
Antiviral_056,516.0,12.0,58.0,30.0,0.8864,0.7143,0.3409,0.8204,0.4615,0.4417
Anticancer_056,538.0,6.0,65.0,7.0,0.8847,0.5385,0.0972,0.6969,0.1647,0.1927
macro_056,,,,,0.7919,0.6399,0.4998,0.7466,0.5239,0.3351
Antibacterial_056,63.0,92.0,38.0,423.0,0.789,0.8214,0.9176,0.8003,0.8668,0.3798
MammalianCells_056,254.0,111.0,71.0,180.0,0.7045,0.6186,0.7171,0.7688,0.6642,0.4065
Antifungal_056,377.0,39.0,150.0,50.0,0.6932,0.5618,0.25,0.6988,0.346,0.2081
Antiviral_056,497.0,15.0,68.0,36.0,0.8653,0.7059,0.3462,0.8296,0.4645,0.4307
Anticancer_056,532.0,5.0,72.0,7.0,0.875,0.5833,0.0886,0.7311,0.1538,0.1918
macro_056,,,,,0.7854,0.6582,0.4639,0.7657,0.4991,0.3234
Antibacterial_056,60.0,101.0,33.0,422.0,0.7825,0.8069,0.9275,0.8073,0.863,0.3683
MammalianCells_056,252.0,125.0,79.0,160.0,0.6688,0.5614,0.6695,0.749,0.6107,0.3302
Antifungal_056,408.0,34.0,127.0,47.0,0.7386,0.5802,0.2701,0.6686,0.3686,0.2574
Antiviral_056,481.0,25.0,75.0,35.0,0.8377,0.5833,0.3182,0.8069,0.4118,0.3472
Anticancer_056,523.0,10.0,78.0,5.0,0.8571,0.3333,0.0602,0.6995,0.102,0.0919
macro_056,,,,,0.7769,0.573,0.4491,0.7463,0.4712,0.279
Antibacterial_056,78.0,72.0,29.0,437.0,0.836,0.8585,0.9378,0.8413,0.8964,0.5186
MammalianCells_056,264.0,98.0,88.0,166.0,0.6981,0.6288,0.6535,0.7502,0.6409,0.3808
Antifungal_056,367.0,42.0,137.0,70.0,0.7094,0.625,0.3382,0.7056,0.4389,0.2884
Antiviral_056,503.0,18.0,55.0,40.0,0.8815,0.6897,0.4211,0.8701,0.5229,0.478
Anticancer_056,512.0,12.0,80.0,12.0,0.8506,0.5,0.1304,0.698,0.2069,0.1981
macro_056,,,,,0.7951,0.6604,0.4962,0.7731,0.5412,0.3728
Antibacterial_056,66.0,80.0,35.0,435.0,0.8133,0.8447,0.9255,0.828,0.8832,0.4337
MammalianCells_056,277.0,81.0,107.0,151.0,0.6948,0.6509,0.5853,0.76,0.6163,0.3656
Antifungal_056,344.0,59.0,132.0,81.0,0.6899,0.5786,0.3803,0.6811,0.4589,0.2654
Antiviral_056,504.0,21.0,56.0,35.0,0.875,0.625,0.3846,0.8296,0.4762,0.4254
Anticancer_056,532.0,11.0,59.0,14.0,0.8864,0.56,0.1918,0.7274,0.2857,0.2809
macro_056,,,,,0.7919,0.6518,0.4935,0.7652,0.5441,0.3542
Antibacterial_056,61.0,86.0,32.0,437.0,0.8084,0.8356,0.9318,0.8177,0.881,0.4128
MammalianCells_056,254.0,86.0,76.0,200.0,0.737,0.6993,0.7246,0.7932,0.7117,0.4703
Antifungal_056,330.0,75.0,121.0,90.0,0.6818,0.5455,0.4265,0.6893,0.4787,0.2586
Antiviral_056,491.0,24.0,67.0,34.0,0.8523,0.5862,0.3366,0.8062,0.4277,0.3677
Anticancer_056,508.0,14.0,85.0,9.0,0.8393,0.3913,0.0957,0.6687,0.1538,0.1307
macro_056,,,,,0.7838,0.6116,0.5031,0.755,0.5306,0.328
Antibacterial_057,66.0,85.0,28.0,437.0,0.8166,0.8372,0.9398,0.8219,0.8855,0.4508
MammalianCells_057,262.0,115.0,71.0,168.0,0.6981,0.5936,0.7029,0.7729,0.6437,0.3891
Antifungal_057,375.0,37.0,141.0,63.0,0.711,0.63,0.3088,0.7271,0.4145,0.2795
Antiviral_057,484.0,24.0,63.0,45.0,0.8588,0.6522,0.4167,0.8251,0.5085,0.4454
Anticancer_057,532.0,6.0,68.0,10.0,0.8799,0.625,0.1282,0.7522,0.2128,0.2447
macro_057,,,,,0.7929,0.6676,0.4993,0.7798,0.533,0.3619
Antibacterial_057,43.0,99.0,18.0,456.0,0.8101,0.8216,0.962,0.8347,0.8863,0.3734
MammalianCells_057,304.0,77.0,89.0,146.0,0.7305,0.6547,0.6213,0.7818,0.6376,0.4237
Antifungal_057,346.0,77.0,119.0,74.0,0.6818,0.4901,0.3834,0.7044,0.4302,0.2172
Antiviral_057,506.0,11.0,73.0,26.0,0.8636,0.7027,0.2626,0.8547,0.3824,0.3731
Anticancer_057,539.0,5.0,68.0,4.0,0.8815,0.4444,0.0556,0.6901,0.0988,0.1241
macro_057,,,,,0.7935,0.6227,0.457,0.7731,0.487,0.3023
Antibacterial_057,56.0,92.0,21.0,447.0,0.8166,0.8293,0.9551,0.8451,0.8878,0.4308
MammalianCells_057,283.0,69.0,119.0,145.0,0.6948,0.6776,0.5492,0.7729,0.6067,0.3671
Antifungal_057,355.0,67.0,90.0,104.0,0.7451,0.6082,0.5361,0.7335,0.5699,0.3914
Antiviral_057,496.0,20.0,66.0,34.0,0.8604,0.6296,0.34,0.807,0.4416,0.3928
Anticancer_057,525.0,3.0,79.0,9.0,0.8669,0.75,0.1023,0.7404,0.18,0.2446
macro_057,,,,,0.7968,0.6989,0.4965,0.7798,0.5372,0.3653
Antibacterial_057,63.0,71.0,66.0,416.0,0.7776,0.8542,0.8631,0.8017,0.8586,0.3379
MammalianCells_057,246.0,126.0,90.0,154.0,0.6494,0.55,0.6311,0.7019,0.5878,0.2872
Antifungal_057,354.0,49.0,140.0,73.0,0.6932,0.5984,0.3427,0.6713,0.4358,0.2639
Antiviral_057,509.0,26.0,54.0,27.0,0.8701,0.5094,0.3333,0.7988,0.403,0.3431
Anticancer_057,521.0,12.0,66.0,17.0,0.8734,0.5862,0.2048,0.7039,0.3036,0.2939
macro_057,,,,,0.7727,0.6196,0.475,0.7355,0.5178,0.3052
Antibacterial_057,72.0,69.0,45.0,430.0,0.8149,0.8617,0.9053,0.7997,0.883,0.4455
MammalianCells_057,234.0,128.0,61.0,193.0,0.6932,0.6012,0.7598,0.7616,0.6713,0.4003
Antifungal_057,372.0,46.0,137.0,61.0,0.7029,0.5701,0.3081,0.6457,0.4,0.2441
Antiviral_057,505.0,23.0,53.0,35.0,0.8766,0.6034,0.3977,0.7976,0.4795,0.4244
Anticancer_057,539.0,5.0,67.0,5.0,0.8831,0.5,0.0694,0.7227,0.122,0.1532
macro_057,,,,,0.7942,0.6273,0.4881,0.7455,0.5111,0.3335
Antibacterial_057,55.0,100.0,32.0,429.0,0.7857,0.811,0.9306,0.8114,0.8667,0.3556
MammalianCells_057,296.0,69.0,114.0,137.0,0.7029,0.665,0.5458,0.7704,0.5996,0.3716
Antifungal_057,379.0,37.0,146.0,54.0,0.7029,0.5934,0.27,0.7256,0.3711,0.2389
Antiviral_057,492.0,20.0,66.0,38.0,0.8604,0.6552,0.3654,0.8312,0.4691,0.4186
Anticancer_057,530.0,7.0,72.0,7.0,0.8718,0.5,0.0886,0.7284,0.1505,0.1696
macro_057,,,,,0.7847,0.6449,0.4401,0.7734,0.4914,0.3109
Antibacterial_057,81.0,80.0,42.0,413.0,0.8019,0.8377,0.9077,0.8073,0.8713,0.4515
MammalianCells_057,282.0,95.0,91.0,148.0,0.6981,0.6091,0.6192,0.7499,0.6141,0.3662
Antifungal_057,388.0,54.0,118.0,56.0,0.7208,0.5091,0.3218,0.6662,0.3944,0.2347
Antiviral_057,489.0,17.0,79.0,31.0,0.8442,0.6458,0.2818,0.8103,0.3924,0.3547
Anticancer_057,521.0,12.0,77.0,6.0,0.8555,0.3333,0.0723,0.7094,0.1188,0.1009
macro_057,,,,,0.7841,0.587,0.4406,0.7486,0.4782,0.3016
Antibacterial_057,83.0,67.0,34.0,432.0,0.836,0.8657,0.927,0.8388,0.8953,0.5256
MammalianCells_057,263.0,99.0,98.0,156.0,0.6802,0.6118,0.6142,0.7451,0.613,0.3405
Antifungal_057,367.0,42.0,144.0,63.0,0.6981,0.6,0.3043,0.7075,0.4038,0.2533
Antiviral_057,505.0,16.0,56.0,39.0,0.8831,0.7091,0.4105,0.873,0.52,0.4811
Anticancer_057,503.0,21.0,70.0,22.0,0.8523,0.5116,0.2391,0.7037,0.3259,0.2784
macro_057,,,,,0.7899,0.6596,0.499,0.7736,0.5516,0.3758
Antibacterial_057,59.0,87.0,32.0,438.0,0.8068,0.8343,0.9319,0.8284,0.8804,0.4027
MammalianCells_057,266.0,92.0,110.0,148.0,0.6721,0.6167,0.5736,0.7293,0.5944,0.3204
Antifungal_057,354.0,49.0,143.0,70.0,0.6883,0.5882,0.3286,0.6817,0.4217,0.2494
Antiviral_057,490.0,35.0,47.0,44.0,0.8669,0.557,0.4835,0.8205,0.5176,0.4424
Anticancer_057,532.0,11.0,57.0,16.0,0.8896,0.5926,0.2192,0.7239,0.32,0.3141
macro_057,,,,,0.7847,0.6377,0.5074,0.7568,0.5468,0.3458
Antibacterial_057,51.0,96.0,30.0,439.0,0.7955,0.8206,0.936,0.8203,0.8745,0.3569
MammalianCells_057,256.0,84.0,84.0,192.0,0.7273,0.6957,0.6957,0.7885,0.6957,0.4486
Antifungal_057,342.0,63.0,134.0,77.0,0.6802,0.55,0.3649,0.6787,0.4387,0.2371
Antiviral_057,488.0,27.0,69.0,32.0,0.8442,0.5424,0.3168,0.7955,0.4,0.3326
Anticancer_057,513.0,9.0,86.0,8.0,0.8458,0.4706,0.0851,0.6799,0.1441,0.149
macro_057,,,,,0.7786,0.6158,0.4797,0.7526,0.5106,0.3048
Antibacterial_058,72.0,79.0,35.0,430.0,0.8149,0.8448,0.9247,0.8205,0.883,0.4559
MammalianCells_058,294.0,83.0,96.0,143.0,0.7094,0.6327,0.5983,0.7761,0.6151,0.3824
Antifungal_058,352.0,60.0,107.0,97.0,0.7289,0.6178,0.4755,0.7397,0.5374,0.3562
Antiviral_058,485.0,23.0,67.0,41.0,0.8539,0.6406,0.3796,0.8298,0.4767,0.4167
Anticancer_058,534.0,4.0,68.0,10.0,0.8831,0.7143,0.1282,0.7536,0.2174,0.2695
macro_058,,,,,0.7981,0.6901,0.5013,0.7839,0.5459,0.3761
Antibacterial_058,71.0,71.0,37.0,437.0,0.8247,0.8602,0.9219,0.8275,0.89,0.4673
MammalianCells_058,263.0,118.0,66.0,169.0,0.7013,0.5889,0.7191,0.7862,0.6475,0.3987
Antifungal_058,379.0,44.0,142.0,51.0,0.6981,0.5368,0.2642,0.7044,0.3542,0.2058
Antiviral_058,502.0,15.0,66.0,33.0,0.8685,0.6875,0.3333,0.8467,0.449,0.417
Anticancer_058,538.0,6.0,63.0,9.0,0.888,0.6,0.125,0.6792,0.2069,0.2376
macro_058,,,,,0.7961,0.6547,0.4727,0.7688,0.5095,0.3453
Antibacterial_058,44.0,104.0,15.0,453.0,0.8068,0.8133,0.9679,0.8459,0.8839,0.3851
MammalianCells_058,291.0,61.0,120.0,144.0,0.7062,0.7024,0.5455,0.7817,0.6141,0.3908
Antifungal_058,387.0,35.0,125.0,69.0,0.7403,0.6635,0.3557,0.7382,0.4631,0.3382
Antiviral_058,489.0,27.0,66.0,34.0,0.849,0.5574,0.34,0.8037,0.4224,0.3552
Anticancer_058,524.0,4.0,79.0,9.0,0.8653,0.6923,0.1023,0.745,0.1782,0.2305
macro_058,,,,,0.7935,0.6858,0.4623,0.7829,0.5123,0.34
Antibacterial_058,59.0,75.0,44.0,438.0,0.8068,0.8538,0.9087,0.8149,0.8804,0.3859
MammalianCells_058,297.0,75.0,126.0,118.0,0.6737,0.6114,0.4836,0.7071,0.54,0.2973
Antifungal_058,320.0,83.0,117.0,96.0,0.6753,0.5363,0.4507,0.6679,0.4898,0.2564
Antiviral_058,516.0,19.0,54.0,27.0,0.8815,0.587,0.3333,0.8056,0.4252,0.3829
Anticancer_058,532.0,1.0,74.0,9.0,0.8782,0.9,0.1084,0.6886,0.1935,0.2879
macro_058,,,,,0.7831,0.6977,0.457,0.7368,0.5058,0.3221
Antibacterial_058,80.0,61.0,55.0,420.0,0.8117,0.8732,0.8842,0.8042,0.8787,0.4586
MammalianCells_058,264.0,98.0,80.0,174.0,0.711,0.6397,0.685,0.7718,0.6616,0.4107
Antifungal_058,371.0,47.0,133.0,65.0,0.7078,0.5804,0.3283,0.6432,0.4194,0.2614
Antiviral_058,509.0,19.0,61.0,27.0,0.8701,0.587,0.3068,0.8323,0.403,0.3605
Anticancer_058,538.0,6.0,68.0,4.0,0.8799,0.4,0.0556,0.6932,0.0976,0.1132
macro_058,,,,,0.7961,0.616,0.452,0.7489,0.492,0.3209
Antibacterial_058,53.0,102.0,32.0,429.0,0.7825,0.8079,0.9306,0.8115,0.8649,0.3429
MammalianCells_058,262.0,103.0,76.0,175.0,0.7094,0.6295,0.6972,0.7804,0.6616,0.4098
Antifungal_058,336.0,80.0,102.0,98.0,0.7045,0.5506,0.49,0.7187,0.5185,0.3075
Antiviral_058,493.0,19.0,65.0,39.0,0.8636,0.6724,0.375,0.8383,0.4815,0.4334
Anticancer_058,534.0,3.0,74.0,5.0,0.875,0.625,0.0633,0.7346,0.1149,0.1704
macro_058,,,,,0.787,0.6571,0.5112,0.7767,0.5283,0.3328
Antibacterial_058,86.0,75.0,49.0,406.0,0.7987,0.8441,0.8923,0.81,0.8675,0.453
MammalianCells_058,279.0,98.0,104.0,135.0,0.6721,0.5794,0.5649,0.7473,0.572,0.3064
Antifungal_058,394.0,48.0,119.0,55.0,0.7289,0.534,0.3161,0.672,0.3971,0.2503
Antiviral_058,492.0,14.0,82.0,28.0,0.8442,0.6667,0.2545,0.8144,0.3684,0.3447
Anticancer_058,521.0,12.0,77.0,6.0,0.8555,0.3333,0.0723,0.7111,0.1188,0.1009
macro_058,,,,,0.7799,0.5915,0.42,0.751,0.4648,0.2911
Antibacterial_058,69.0,81.0,27.0,439.0,0.8247,0.8442,0.9421,0.8407,0.8905,0.4758
MammalianCells_058,257.0,105.0,78.0,176.0,0.7029,0.6263,0.6929,0.7531,0.6579,0.3982
Antifungal_058,339.0,70.0,116.0,91.0,0.6981,0.5652,0.4396,0.7081,0.4946,0.2886
Antiviral_058,493.0,28.0,48.0,47.0,0.8766,0.6267,0.4947,0.8669,0.5529,0.4871
Anticancer_058,501.0,23.0,71.0,21.0,0.8474,0.4773,0.2283,0.7181,0.3088,0.2552
macro_058,,,,,0.7899,0.6279,0.5595,0.7774,0.5809,0.381
Antibacterial_058,42.0,104.0,15.0,455.0,0.8068,0.814,0.9681,0.8262,0.8844,0.3753
MammalianCells_058,252.0,106.0,82.0,176.0,0.6948,0.6241,0.6822,0.7474,0.6519,0.3823
Antifungal_058,327.0,76.0,127.0,86.0,0.6705,0.5309,0.4038,0.6606,0.4587,0.2325
Antiviral_058,510.0,15.0,62.0,29.0,0.875,0.6591,0.3187,0.8204,0.4296,0.3997
Anticancer_058,529.0,14.0,60.0,13.0,0.8799,0.4815,0.1781,0.7353,0.26,0.2404
macro_058,,,,,0.7854,0.6219,0.5102,0.758,0.5369,0.326
Antibacterial_058,53.0,94.0,24.0,445.0,0.8084,0.8256,0.9488,0.8135,0.8829,0.3987
MammalianCells_058,254.0,86.0,81.0,195.0,0.7289,0.694,0.7065,0.7911,0.7002,0.4529
Antifungal_058,355.0,50.0,138.0,73.0,0.6948,0.5935,0.346,0.6778,0.4371,0.2642
Antiviral_058,491.0,24.0,66.0,35.0,0.8539,0.5932,0.3465,0.8097,0.4375,0.3773
Anticancer_058,514.0,8.0,87.0,7.0,0.8458,0.4667,0.0745,0.6659,0.1284,0.138
macro_058,,,,,0.7864,0.6346,0.4845,0.7516,0.5172,0.3262
Antibacterial_059,70.0,81.0,34.0,431.0,0.8133,0.8418,0.9269,0.8222,0.8823,0.4484
MammalianCells_059,280.0,97.0,83.0,156.0,0.7078,0.6166,0.6527,0.7779,0.6341,0.3917
Antifungal_059,360.0,52.0,131.0,73.0,0.7029,0.584,0.3578,0.7315,0.4438,0.2711
Antiviral_059,479.0,29.0,58.0,50.0,0.8588,0.6329,0.463,0.8335,0.5348,0.4616
Anticancer_059,534.0,4.0,72.0,6.0,0.8766,0.6,0.0769,0.7217,0.1364,0.1829
macro_059,,,,,0.7919,0.6551,0.4955,0.7774,0.5263,0.3511
Antibacterial_059,83.0,59.0,48.0,426.0,0.8263,0.8784,0.8987,0.8395,0.8884,0.4974
MammalianCells_059,285.0,96.0,83.0,152.0,0.7094,0.6129,0.6468,0.7802,0.6294,0.3911
Antifungal_059,375.0,48.0,129.0,64.0,0.7127,0.5714,0.3316,0.6985,0.4197,0.2623
Antiviral_059,502.0,15.0,66.0,33.0,0.8685,0.6875,0.3333,0.8518,0.449,0.417
Anticancer_059,534.0,10.0,64.0,8.0,0.8799,0.4444,0.1111,0.6844,0.1778,0.1769
macro_059,,,,,0.7994,0.6389,0.4643,0.7709,0.5129,0.3489
Antibacterial_059,74.0,74.0,28.0,440.0,0.8344,0.856,0.9402,0.8527,0.8961,0.5059
MammalianCells_059,294.0,58.0,126.0,138.0,0.7013,0.7041,0.5227,0.7778,0.6,0.3803
Antifungal_059,379.0,43.0,108.0,86.0,0.7549,0.6667,0.4433,0.7608,0.5325,0.3897
Antiviral_059,495.0,21.0,65.0,35.0,0.8604,0.625,0.35,0.829,0.4487,0.3968
Anticancer_059,511.0,17.0,69.0,19.0,0.8604,0.5278,0.2159,0.7508,0.3065,0.2741
macro_059,,,,,0.8023,0.6759,0.4944,0.7942,0.5568,0.3894
Antibacterial_059,69.0,65.0,53.0,429.0,0.8084,0.8684,0.89,0.8258,0.8791,0.4192
MammalianCells_059,297.0,75.0,117.0,127.0,0.6883,0.6287,0.5205,0.7204,0.5695,0.3322
Antifungal_059,330.0,73.0,120.0,93.0,0.6867,0.5602,0.4366,0.6649,0.4908,0.2739
Antiviral_059,520.0,15.0,52.0,29.0,0.8912,0.6591,0.358,0.8213,0.464,0.433
Anticancer_059,529.0,4.0,74.0,9.0,0.8734,0.6923,0.1084,0.6818,0.1875,0.2398
macro_059,,,,,0.7896,0.6818,0.4627,0.7428,0.5182,0.3396
Antibacterial_059,64.0,77.0,45.0,430.0,0.8019,0.8481,0.9053,0.7988,0.8758,0.3954
MammalianCells_059,253.0,109.0,76.0,178.0,0.6997,0.6202,0.7008,0.7575,0.658,0.3944
Antifungal_059,391.0,27.0,152.0,46.0,0.7094,0.6301,0.2323,0.6501,0.3395,0.2424
Antiviral_059,496.0,32.0,46.0,42.0,0.8734,0.5676,0.4773,0.8279,0.5185,0.4485
Anticancer_059,536.0,8.0,64.0,8.0,0.8831,0.5,0.1111,0.6825,0.1818,0.1947
macro_059,,,,,0.7935,0.6332,0.4854,0.7434,0.5147,0.3351
Antibacterial_059,62.0,93.0,35.0,426.0,0.7922,0.8208,0.9241,0.8039,0.8694,0.3861
MammalianCells_059,270.0,95.0,73.0,178.0,0.7273,0.652,0.7092,0.7768,0.6794,0.444
