label,tn,fp,fn,tp,acc,pre,recall,auc,f1,mcc
Anticancer_009,533,2,80,1,0.8669,0.3333,0.0123,0.6666,0.0238,0.0418
Anticancer_009,534,1,79,2,0.8701,0.6667,0.0247,0.6209,0.0476,0.1108
Anticancer_010,528,6,75,7,0.8685,0.5385,0.0854,0.6895,0.1474,0.1752
Anticancer_010,528,6,79,3,0.862,0.3333,0.0366,0.6601,0.0659,0.0718
Anticancer_010,530,4,73,9,0.875,0.6923,0.1098,0.644,0.1895,0.2417
Anticancer_010,531,3,78,4,0.8685,0.5714,0.0488,0.6959,0.0899,0.1383
Anticancer_010,529,6,75,6,0.8685,0.5,0.0741,0.6691,0.129,0.1537
Anticancer_010,528,7,74,7,0.8685,0.5,0.0864,0.667,0.1474,0.1663
Anticancer_010,533,2,79,2,0.8685,0.5,0.0247,0.6714,0.0471,0.0882
Anticancer_010,533,2,77,4,0.8718,0.6667,0.0494,0.667,0.092,0.1571
Anticancer_010,533,2,80,1,0.8669,0.3333,0.0123,0.6337,0.0238,0.0418
Anticancer_010,531,4,76,5,0.8701,0.5556,0.0617,0.6256,0.1111,0.1528
Anticancer_011,527,7,74,8,0.8685,0.5333,0.0976,0.6813,0.1649,0.1861
Anticancer_011,521,13,75,7,0.8571,0.35,0.0854,0.6511,0.1373,0.117
Anticancer_011,531,3,74,8,0.875,0.7273,0.0976,0.631,0.172,0.2358
Anticancer_011,528,6,78,4,0.8636,0.4,0.0488,0.6872,0.087,0.1009
Anticancer_011,532,3,74,7,0.875,0.7,0.0864,0.6658,0.1538,0.2161
Anticancer_011,533,2,75,6,0.875,0.75,0.0741,0.6965,0.1348,0.2099
Anticancer_011,531,4,78,3,0.8669,0.4286,0.037,0.6622,0.0682,0.0942
Anticancer_011,532,3,77,4,0.8701,0.5714,0.0494,0.6668,0.0909,0.1396
Anticancer_011,532,3,79,2,0.8669,0.4,0.0247,0.64,0.0465,0.0719
Anticancer_011,532,3,73,8,0.8766,0.7273,0.0988,0.6277,0.1739,0.2377
Anticancer_012,523,11,72,10,0.8653,0.4762,0.122,0.648,0.1942,0.1897
Anticancer_012,525,9,75,7,0.8636,0.4375,0.0854,0.6571,0.1429,0.1463
Anticancer_012,531,3,76,6,0.8718,0.6667,0.0732,0.6238,0.1319,0.1913
Anticancer_012,528,6,76,6,0.8669,0.5,0.0732,0.6622,0.1277,0.1522
Anticancer_012,533,2,76,5,0.8734,0.7143,0.0617,0.6563,0.1136,0.1849
Anticancer_012,532,3,76,5,0.8718,0.625,0.0617,0.6952,0.1124,0.1675
Anticancer_012,529,6,80,1,0.8604,0.1429,0.0123,0.6876,0.0227,0.0036
Anticancer_012,531,4,73,8,0.875,0.6667,0.0988,0.6565,0.172,0.2232
Anticancer_012,531,4,81,0,0.862,0.0,0.0,0.6403,,-0.0315
Anticancer_012,534,1,79,2,0.8701,0.6667,0.0247,0.6177,0.0476,0.1108
Anticancer_013,526,8,76,6,0.8636,0.4286,0.0732,0.6591,0.125,0.1326
Anticancer_013,528,6,78,4,0.8636,0.4,0.0488,0.6488,0.087,0.1009
Anticancer_013,523,11,73,9,0.8636,0.45,0.1098,0.6178,0.1765,0.1709
Anticancer_013,531,3,79,3,0.8669,0.5,0.0366,0.7076,0.0682,0.1071
Anticancer_013,531,4,73,8,0.875,0.6667,0.0988,0.6694,0.172,0.2232
Anticancer_013,531,4,76,5,0.8701,0.5556,0.0617,0.6987,0.1111,0.1528
Anticancer_013,529,6,76,5,0.8669,0.4545,0.0617,0.6922,0.1087,0.1289
Anticancer_013,532,3,74,7,0.875,0.7,0.0864,0.7048,0.1538,0.2161
Anticancer_013,533,2,81,0,0.8653,0.0,0.0,0.6417,,-0.0222
Anticancer_013,532,3,76,5,0.8718,0.625,0.0617,0.6351,0.1124,0.1675
Anticancer_014,527,7,75,7,0.8669,0.5,0.0854,0.6746,0.1458,0.1647
Anticancer_014,526,8,76,6,0.8636,0.4286,0.0732,0.6427,0.125,0.1326
Anticancer_014,531,3,75,7,0.8734,0.7,0.0854,0.6188,0.1522,0.2144
Anticancer_014,532,2,80,2,0.8669,0.5,0.0244,0.6988,0.0465,0.0873
Anticancer_014,530,5,71,10,0.8766,0.6667,0.1235,0.6548,0.2083,0.2502
Anticancer_014,532,3,73,8,0.8766,0.7273,0.0988,0.6944,0.1739,0.2377
Anticancer_014,530,5,73,8,0.8734,0.6154,0.0988,0.6641,0.1702,0.2102
Anticancer_014,532,3,75,6,0.8734,0.6667,0.0741,0.6741,0.1333,0.1928
Anticancer_014,532,3,81,0,0.8636,0.0,0.0,0.6539,,-0.0272
Anticancer_014,532,3,72,9,0.8782,0.75,0.1111,0.6722,0.1935,0.258
Anticancer_015,530,4,76,6,0.8701,0.6,0.0732,0.674,0.1304,0.1766
Anticancer_015,522,12,67,15,0.8718,0.5556,0.1829,0.6936,0.2752,0.2663
Anticancer_015,520,14,74,8,0.8571,0.3636,0.0976,0.6192,0.1538,0.1306
Anticancer_015,528,6,73,9,0.8718,0.6,0.1098,0.6921,0.1856,0.2171
Anticancer_015,534,1,76,5,0.875,0.8333,0.0617,0.707,0.1149,0.206
Anticancer_015,525,10,68,13,0.8734,0.5652,0.1605,0.6792,0.25,0.2528
Anticancer_015,530,5,78,3,0.8653,0.375,0.037,0.6986,0.0674,0.0827
Anticancer_015,528,7,72,9,0.8718,0.5625,0.1111,0.6921,0.1856,0.2083
Anticancer_015,534,1,78,3,0.8718,0.75,0.037,0.6781,0.0706,0.148
Anticancer_015,528,7,71,10,0.8734,0.5882,0.1235,0.681,0.2041,0.2277
Anticancer_016,523,11,75,7,0.8604,0.3889,0.0854,0.6852,0.14,0.1306
Anticancer_016,525,9,76,6,0.862,0.4,0.0732,0.6581,0.1237,0.1241
Anticancer_016,530,4,76,6,0.8701,0.6,0.0732,0.6321,0.1304,0.1766
Anticancer_016,532,2,72,10,0.8799,0.8333,0.122,0.701,0.2128,0.2905
Anticancer_016,529,6,70,11,0.8766,0.6471,0.1358,0.6751,0.2245,0.257
Anticancer_016,533,2,72,9,0.8799,0.8182,0.1111,0.7145,0.1957,0.274
Anticancer_016,532,3,80,1,0.8653,0.25,0.0123,0.681,0.0235,0.0284
Anticancer_016,532,3,76,5,0.8718,0.625,0.0617,0.6851,0.1124,0.1675
Anticancer_016,532,3,81,0,0.8636,0.0,0.0,0.6765,,-0.0272
Anticancer_016,525,10,71,10,0.8685,0.5,0.1235,0.6907,0.198,0.1998
Anticancer_017,530,4,74,8,0.8734,0.6667,0.0976,0.6745,0.1702,0.2214
Anticancer_017,529,5,78,4,0.8653,0.4444,0.0488,0.6828,0.0879,0.1116
Anticancer_017,529,5,74,8,0.8718,0.6154,0.0976,0.6152,0.1684,0.2085
Anticancer_017,526,8,68,14,0.8766,0.6364,0.1707,0.7031,0.2692,0.2851
Anticancer_017,527,8,68,13,0.8766,0.619,0.1605,0.6738,0.2549,0.271
Anticancer_017,532,3,73,8,0.8766,0.7273,0.0988,0.6931,0.1739,0.2377
Anticancer_017,531,4,73,8,0.875,0.6667,0.0988,0.6952,0.172,0.2232
Anticancer_017,531,4,76,5,0.8701,0.5556,0.0617,0.6778,0.1111,0.1528
Anticancer_017,519,16,69,12,0.862,0.4286,0.1481,0.6738,0.2202,0.1918
Anticancer_017,531,4,78,3,0.8669,0.4286,0.037,0.6675,0.0682,0.0942
Anticancer_018,526,8,70,12,0.8734,0.6,0.1463,0.6717,0.2353,0.2518
Anticancer_018,527,7,74,8,0.8685,0.5333,0.0976,0.6807,0.1649,0.1861
Anticancer_018,531,3,81,1,0.8636,0.25,0.0122,0.6074,0.0233,0.0278
Anticancer_018,528,6,69,13,0.8782,0.6842,0.1585,0.7168,0.2574,0.2894
Anticancer_018,530,5,70,11,0.8782,0.6875,0.1358,0.6648,0.2268,0.2687
Anticancer_018,534,1,73,8,0.8799,0.8889,0.0988,0.693,0.1778,0.2729
Anticancer_018,529,6,76,5,0.8669,0.4545,0.0617,0.7065,0.1087,0.1289
Anticancer_018,530,5,76,5,0.8685,0.5,0.0617,0.6924,0.1099,0.1401
Anticancer_018,530,5,78,3,0.8653,0.375,0.037,0.6436,0.0674,0.0827
Anticancer_018,530,5,76,5,0.8685,0.5,0.0617,0.6632,0.1099,0.1401
Anticancer_019,529,5,75,7,0.8701,0.5833,0.0854,0.697,0.1489,0.1868
Anticancer_019,528,6,79,3,0.862,0.3333,0.0366,0.6769,0.0659,0.0718
Anticancer_019,530,4,79,3,0.8653,0.4286,0.0366,0.6492,0.0674,0.0932
Anticancer_019,526,8,70,12,0.8734,0.6,0.1463,0.7238,0.2353,0.2518
Anticancer_019,529,6,70,11,0.8766,0.6471,0.1358,0.6767,0.2245,0.257
Anticancer_019,527,8,66,15,0.8799,0.6522,0.1852,0.7025,0.2885,0.3034
Anticancer_019,524,11,76,5,0.8588,0.3125,0.0617,0.6783,0.1031,0.0875
Anticancer_019,527,8,74,7,0.8669,0.4667,0.0864,0.7015,0.1458,0.1567
Anticancer_019,532,3,77,4,0.8701,0.5714,0.0494,0.6408,0.0909,0.1396
Anticancer_019,531,4,77,4,0.8685,0.5,0.0494,0.6661,0.0899,0.1251
Anticancer_020,527,7,71,11,0.8734,0.6111,0.1341,0.6824,0.22,0.2441
Anticancer_020,529,5,79,3,0.8636,0.375,0.0366,0.6623,0.0667,0.0817
Anticancer_020,532,2,77,5,0.8718,0.7143,0.061,0.5761,0.1124,0.1834
Anticancer_020,529,5,68,14,0.8815,0.7368,0.1707,0.7268,0.2772,0.3171
Anticancer_020,533,2,74,7,0.8766,0.7778,0.0864,0.6733,0.1556,0.2329
Anticancer_020,533,2,76,5,0.8734,0.7143,0.0617,0.7071,0.1136,0.1849
Anticancer_020,527,8,76,5,0.8636,0.3846,0.0617,0.6975,0.1064,0.11
Anticancer_020,530,5,73,8,0.8734,0.6154,0.0988,0.6734,0.1702,0.2102
Anticancer_020,532,3,78,3,0.8685,0.5,0.037,0.6714,0.069,0.1081
Anticancer_020,523,12,73,8,0.862,0.4,0.0988,0.6674,0.1584,0.1455
Anticancer_021,528,6,69,13,0.8782,0.6842,0.1585,0.6864,0.2574,0.2894
Anticancer_021,531,3,77,5,0.8701,0.625,0.061,0.6713,0.1111,0.1661
Anticancer_021,532,2,77,5,0.8718,0.7143,0.061,0.6246,0.1124,0.1834
Anticancer_021,530,4,74,8,0.8734,0.6667,0.0976,0.71,0.1702,0.2214
Anticancer_021,526,9,68,13,0.875,0.5909,0.1605,0.6826,0.2524,0.2616
Anticancer_021,527,8,72,9,0.8701,0.5294,0.1111,0.7128,0.1837,0.1984
Anticancer_021,527,8,76,5,0.8636,0.3846,0.0617,0.6904,0.1064,0.11
Anticancer_021,525,10,73,8,0.8653,0.4444,0.0988,0.7032,0.1616,0.1607
Anticancer_021,527,8,79,2,0.8588,0.2,0.0247,0.6871,0.044,0.026
Anticancer_021,533,2,76,5,0.8734,0.7143,0.0617,0.6709,0.1136,0.1849
Anticancer_022,527,7,67,15,0.8799,0.6818,0.1829,0.7071,0.2885,0.3109
Anticancer_022,519,15,74,8,0.8555,0.3478,0.0976,0.6644,0.1524,0.1245
Anticancer_022,531,3,73,9,0.8766,0.75,0.1098,0.6062,0.1915,0.256
Anticancer_022,530,4,76,6,0.8701,0.6,0.0732,0.7096,0.1304,0.1766
Anticancer_022,529,6,70,11,0.8766,0.6471,0.1358,0.6707,0.2245,0.257
Anticancer_022,527,8,71,10,0.8718,0.5556,0.1235,0.7597,0.202,0.2177
Anticancer_022,532,3,73,8,0.8766,0.7273,0.0988,0.7236,0.1739,0.2377
Anticancer_022,529,6,73,8,0.8718,0.5714,0.0988,0.6944,0.1684,0.1985
Anticancer_022,517,18,68,13,0.8604,0.4194,0.1605,0.6459,0.2321,0.1961
Anticancer_022,531,4,80,1,0.8636,0.2,0.0123,0.6328,0.0233,0.0183
Anticancer_023,519,15,65,17,0.8701,0.5312,0.2073,0.6592,0.2982,0.2743
Anticancer_023,529,5,78,4,0.8653,0.4444,0.0488,0.6967,0.0879,0.1116
Anticancer_023,528,6,73,9,0.8718,0.6,0.1098,0.6294,0.1856,0.2171
Anticancer_023,529,5,71,11,0.8766,0.6875,0.1341,0.7259,0.2245,0.2665
Anticancer_023,526,9,72,9,0.8685,0.5,0.1111,0.7012,0.1818,0.1892
Anticancer_023,534,1,74,7,0.8782,0.875,0.0864,0.7303,0.1573,0.2524
Anticancer_023,525,10,70,11,0.8701,0.5238,0.1358,0.6813,0.2157,0.2181
Anticancer_023,527,8,72,9,0.8701,0.5294,0.1111,0.7156,0.1837,0.1984
Anticancer_023,527,8,74,7,0.8669,0.4667,0.0864,0.6541,0.1458,0.1567
Anticancer_023,526,9,71,10,0.8701,0.5263,0.1235,0.6542,0.2,0.2084
Anticancer_024,525,9,70,12,0.8718,0.5714,0.1463,0.6876,0.233,0.2424
Anticancer_024,516,18,76,6,0.8474,0.25,0.0732,0.6758,0.1132,0.0693
Anticancer_024,533,1,79,3,0.8701,0.75,0.0366,0.5973,0.0698,0.1468
Anticancer_024,525,9,64,18,0.8815,0.6667,0.2195,0.7059,0.3303,0.3363
Anticancer_024,529,6,72,9,0.8734,0.6,0.1111,0.6642,0.1875,0.219
Anticancer_024,529,6,70,11,0.8766,0.6471,0.1358,0.7296,0.2245,0.257
Anticancer_024,525,10,71,10,0.8685,0.5,0.1235,0.716,0.198,0.1998
Anticancer_024,530,5,73,8,0.8734,0.6154,0.0988,0.6988,0.1702,0.2102
Anticancer_024,515,20,69,12,0.8555,0.375,0.1481,0.6459,0.2124,0.1687
Anticancer_024,524,11,74,7,0.862,0.3889,0.0864,0.6606,0.1414,0.1321
Anticancer_025,524,10,73,9,0.8653,0.4737,0.1098,0.6841,0.1782,0.1789
Anticancer_025,518,16,75,7,0.8523,0.3043,0.0854,0.674,0.1333,0.0993
Anticancer_025,519,15,67,15,0.8669,0.5,0.1829,0.6248,0.2679,0.2444
Anticancer_025,533,1,70,12,0.8847,0.9231,0.1463,0.7067,0.2526,0.3414
Anticancer_025,522,13,68,13,0.8685,0.5,0.1605,0.6831,0.243,0.2289
Anticancer_025,534,1,76,5,0.875,0.8333,0.0617,0.7236,0.1149,0.206
Anticancer_025,529,6,74,7,0.8701,0.5385,0.0864,0.7206,0.1489,0.1768
Anticancer_025,527,8,73,8,0.8685,0.5,0.0988,0.6657,0.1649,0.1781
Anticancer_025,519,16,70,11,0.8604,0.4074,0.1358,0.6619,0.2037,0.1748
Anticancer_025,532,3,74,7,0.875,0.7,0.0864,0.6366,0.1538,0.2161
Anticancer_026,531,3,77,5,0.8701,0.625,0.061,0.6673,0.1111,0.1661
Anticancer_026,522,12,77,5,0.8555,0.2941,0.061,0.668,0.101,0.0798
Anticancer_026,528,6,80,2,0.8604,0.25,0.0244,0.6117,0.0444,0.0395
Anticancer_026,528,6,67,15,0.8815,0.7143,0.1829,0.7164,0.2913,0.3214
Anticancer_026,531,4,74,7,0.8734,0.6364,0.0864,0.6715,0.1522,0.2014
Anticancer_026,531,4,70,11,0.8799,0.7333,0.1358,0.709,0.2292,0.2814
Anticancer_026,524,11,72,9,0.8653,0.45,0.1111,0.716,0.1782,0.1727
Anticancer_026,528,7,74,7,0.8685,0.5,0.0864,0.6553,0.1474,0.1663
Anticancer_026,531,4,75,6,0.8718,0.6,0.0741,0.6754,0.1319,0.1781
Anticancer_026,519,16,71,10,0.8588,0.3846,0.1235,0.6479,0.1869,0.1572
Anticancer_027,516,18,64,18,0.8669,0.5,0.2195,0.6649,0.3051,0.2691
Anticancer_027,524,10,79,3,0.8555,0.2308,0.0366,0.6693,0.0632,0.0422
Anticancer_027,527,7,76,6,0.8653,0.4615,0.0732,0.5948,0.1263,0.142
Anticancer_027,529,5,68,14,0.8815,0.7368,0.1707,0.6937,0.2772,0.3171
Anticancer_027,535,0,74,7,0.8799,1.0,0.0864,0.6428,0.1591,0.2755
Anticancer_027,518,17,60,21,0.875,0.5526,0.2593,0.6946,0.3529,0.3195
Anticancer_027,530,5,70,11,0.8782,0.6875,0.1358,0.7293,0.2268,0.2687
Anticancer_027,524,11,68,13,0.8718,0.5417,0.1605,0.7069,0.2476,0.2444
Anticancer_027,528,7,73,8,0.8701,0.5333,0.0988,0.6368,0.1667,0.1879
Anticancer_027,527,8,74,7,0.8669,0.4667,0.0864,0.6798,0.1458,0.1567
Anticancer_028,520,14,70,12,0.8636,0.4615,0.1463,0.6505,0.2222,0.203
Anticancer_028,532,2,79,3,0.8685,0.6,0.0366,0.6839,0.069,0.1243
Anticancer_028,526,8,73,9,0.8685,0.5294,0.1098,0.6115,0.1818,0.1965
